twitter id,twitter text,lable 
1242126081076924418,b'Today my daughter wanted to support the symbol of hope and we\xe2\x80\x99ve put a teddy in the window for anyone who may be taking part in we\xe2\x80\x99re going on a bear hunt from a distance and looking for bears as you go for a walk \xf0\x9f\x90\xbb\xf0\x9f\x8c\x88 #StayAtHomeSaveLives #SocialDistancing https://t.co/MI0BhvIKpq',2
1242127331323457542,"b'Please RT - this infographic supplied by @Ptbohealth explains what #SocialDistancing means and includes the types of activities which you should avoid and be cautious about, and those that are safe to do during the #COVID19 pandemic. https://t.co/wHrePJd8vI'",1
1242126446849638402,b'ONE GREAT IDEA: Our Student Ministry has a Quarantine Home Scavenger Hunt planned for 2 PM via Zoom today. Contact Pastor Josh if you need more info!\n.\n#rainyday #socialdistancing #flattenthecurve #parents #parenting https://t.co/QEe7JxA72V',2
1242127768680349697,"b'While many of us are working from home or finding other ways to practice #socialdistancing, please take a few minutes to complete the #MultimodalNorfolk transit choices survey online. We need to hear from you! https://t.co/1hdhmHYN14'",1
1242129786622877696,b'@TheOpEdProject @healthcommphd #Differentlyabled children and adults are often quite socially isolated. An extra afford to address this is warranted where #socialdistancing is the new expectation. What resources can we Marshall on behalf of the #weird and the different?',0
1242128812550299649,b'Have you been practicing social distancing? It is a very effective way to prevent the spread of #covid_19.  Check out the @CDCgov website for more tips on how to reduce the spread of Coronavirus. #SocialDistancing #StayAtHome https://t.co/sS53wAfnZC',1
1242129932672815107,b'It goes without saying that you should NOT go out to buy these games. All of the above games are available on Steam or as a console digital purchase.\n\nPractice social distancing. Play video games instead.\n\n#COVID\xe3\x83\xbc19 #VideoGames',1
1242129933385830401,b'@Free_Media_Hub @MetroUK Hang in there #UnitedKingdom we are in this together. #kentucky is united in this effort &amp; our people are orderly trying to maintain normalcy by coming together &amp; not dividing yet maintaining #SocialDistancing . Don\xe2\x80\x99t #Panic !! #TogetherKy',1
1242128332646465538,b'Holy fucking hell. LOOK AT WHAT THIS HEALTH SERVICE IS DOING TO SAVE YOUR LIVES #SocialDistancing #LockdownNow #COVIDIOTS STAY AT HOME AND SOCIALLY DISTANCE https://t.co/nVyY4tL2Me',1
1242129131615203337,b'@MakeCANSocerGr8 @socrmama @JohnTory @fordnation @ATUlocal113 @BenSpurr @CP24 @TorontoStar @CTVToronto @CityCynthia Hey you\xe2\x80\x99re the one that says crammed busses are different the lineups outdoors not me it\xe2\x80\x99s all the same #COVID\xe3\x83\xbc19 spares NO ONE when there no #SocialDistancing it\xe2\x80\x99s the same none are essential when it comes to your health good luck',1
1242129150078586880,b'Did you know that house plants help alleviate anxiety and stress? Add some nature to your indoor work space while practicing #socialdistancing #WellnessWednesday https://t.co/4SwF0tWIPN https://t.co/sbx3MSYCaR',2
1242131106679238657,"b""The #SocialDistancing period make me gathering with all my sister in my parent's house cooking, playing &amp; doing silly things together for almost a week. Something that almost impossible in my 28 yo. Alhamdulillah, sehat-sehat semuanyaaaa \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc""",1
1242124954558058496,b'Utah\xe2\x80\x99s curve will spike.  #COVID\xe3\x83\xbc19 #CoronavirusPandemic #SocialDistancing Formula for #SpikingtheCurve: Hundreds of LDS missionaries from 1) around the world coming 2) after hours in a confined airplane to 3) hundreds in a SLC airport 4) touching. @GovHerbert @UtahDepOfHealth https://t.co/ssd71WnDpm',1
1242104294700208134,b'Great to see people in #Salisbury really applying the #SocialDistancing when outdoors ( apart from a group of 3 young lads walking a pavement 3-abreast). Such an easy practice to get into if you need to go out',1
1242104853998034946,b'Thank you to my beautiful bestie Shannon Griffin for these beautiful gifts \xe2\x9c\xa8 this morning she rang my doorbell and ran away. This is what I found!\xe2\x9c\xa8 #SocialDistancing #WeAreInThisTogether #ShesTheBest \xf0\x9f\x91\xaf\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/2wZSi7rSCp',2
1242104708954808320,b'Not to worry. Our mechanic was respecting proper #SocialDistancing and #disinfection protocols \xf0\x9f\x98\x80 We left the cars and keys and went for an hour long walk in the snow rather than hang out in the small waiting room. #pandemiclife https://t.co/8iYAdmCGsB',1
1242103624131641347,b'https://t.co/nI7zNGOP0K\n\nThe federal government of Nigeria has said it will deploy the military and police to enforce social distancing as part of efforts\n\n#lockdownnigeria #COVID19NIGERIA #COVID\xe3\x83\xbc19 #TBFreeLagos Atiku #EverythingTachaOnTwitter #Gwagwalada',1
1242103809603784704,b'In case you need some solid worker owned TV to watch now is a good time to subscribe to @means_tv. Especially because you can watch the Street Fight guys say all sorts of funny shit. \n\n#COVID\xe3\x83\xbc19 #SocialDistancing',1
1242103847855755265,"b""As her name suggests Hello Friends loves her friends and wants them to stay safe and that's why she's training safely @WoodbineTB following strict #SocialDistancing procedures #MondayMotivation #StaySafeFriends https://t.co/TKqRtRLd97""",2
1242091607664603136,"b'Mondays remain Senior Discount Days at our #EssentialRetail @AceHardware store - 10% off for 55+ (please ask for your discount, Mom told us not to ask people how old they are.)\n\nThank you for observing #SocialDistancing when you get your essentials with us. #MyLocalAce https://t.co/wperIH8Y6c'",1
1242091826154217477,b'It should be a no brainer decision for the IOC to postpone #Tokyo2020 to 2021. What is taking IOC so long? Olympic athletes cannot train properly due to #COVID-19. It would be irresponsible to even hold the games this summer! #SocialDistancing #Tokyo2021',1
1242105676467515394,b'#COVIDIOTS #Covid_19india #lockdown #SocialDistancing #LockdownNow #COVID19outbreak #Corona  #Katyayan  #CoronaVirusUpdates #coronavirusinindia\n#JantaCurfew #AndhBhakt\nTimes of India: #JantaCurfew : 19 booked for holding procession in #Ahmedabad.\nhttps://t.co/GzQxM6v5Av',1
1242091409433296901,"b""Beginning today at 5 p.m., @LouisianaGov has issued a #StayAtHome Order. This order enforces #socialdistancing efforts &amp; limits activity outside the home to only what\xe2\x80\x99s considered essential. Here's some do\xe2\x80\x99s &amp; don\xe2\x80\x99t\xe2\x80\x99s. #LionUpOnline https://t.co/cvlFqmVMy8""",1
1242099005640683520,"b""How are people NOT practicing #SocialDistancing and NOT following orders of a #lockdown.. Probably people don't realize the severity of #CoronavirusOutbreak. Picture is of Rajajipuram in #Lucknow.. @Uppolice @lkopolice @myogiadityanath Please take a note of this. Unfortunate. https://t.co/pvqMztPjqR""",1
1242097634224918528,"b'Everyone, please stay safe. Stock up on PS4 games, subscribe to #Netflix and #DisneyPlus and ensure that #Coronavid19 does not affect our elderly and vulnerable. Be wise and maintain #socialdistancing. \n#PleaseStayHome #ProtectGrandma https://t.co/CZu2HB2SPg'",1
1242101710849486848,b'lysol_us wipes came in on last nights truck. Limited supply while supplies last. Please practice social distancing while in the store. #socialdistancing #covid_19 #cov\xc4\xb1d19 #loweshomeimprovement #lowes\xe2\x80\xa6 https://t.co/K83vKDYua1',1
1242103442249641984,"b'My quarantine activities ,back to being 7 yr old , 90s Indian kid seeking a great perhaps. In midst of troubles ,I was and I am counting stars.\n#India #Corona #COVID19outbreak #lockdown #StayHome #SocialDistancing #MondayMotivaton #LockdownNow https://t.co/28mPbah3BJ'",1
1242095033970548737,"b'Muddy hike, snow and treachery, ancient grapevines and a hawk with a squirrel for lunch. #iceagetrail #lat #holyhill #hiking #backpacking #socialdistancing @ Ice Age Trail at Holy Hill https://t.co/qY642fjMv6'",1
1242102590613024771,"b""I've been to cities that're currently closed down,\nFrom New York, to Rome, and old London town,\nBut no matter how far down the street my eyes roam,\nI still remain locked in my home\n\n#SocialDistancing #COVID\xe3\x83\xbc19Au""",1
1242178626830970890,"b'I dont think they shipped the N95 mask I ordered, but everyone practices social distancing around me at the supermarket, even my family. 5 stars!Would reccomend!\n#coronavirus #COVID\xe3\x83\xbc19 #mondaythoughts https://t.co/zfhFHxOqwb'",1
1242177884787277829,"b'@DrAmirKhanGP Thank you for this. Currently on first day of isolation as son started with a cough yesterday, so far rest of the house is OK. I work  in the NHS (not frontlone) , as does hubby (more patient facing than me). Wish people would listen to the #SocialDistancing'",2
1242184072052518914,"b'My Granny (who has never owned a computer in her life) has been battling with video calling on her new tablet.\n\nMy dad told her to say \xe2\x80\x9cAlexa, start Google Duo\xe2\x80\x9d\n\nHer tablet then proceeded to play Beyonc\xc3\xa9 \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #socialdistancing'",1
1242184112443719680,"b'In a world of unknowns, here\xe2\x80\x99s what I do know: Molly loves her new squeaky. \n#SocialDistancing has her spoiled w/ attention and goodies. #MondayMotivaton #writersbrain #WritingCommunity #writerslife #COVID \nBe safe ppl. Be well. https://t.co/W8C0aRAzgb'",2
1242141226037661697,b'Come on Boris @BorisJohnson and Chris Whitty @CMO_England this is ridiculous. How can you call this social distancing? Why do you delay all the obviously needed decisions as much as possible? Please do the obvious and  order a lockdown. #Coronavirus https://t.co/VDm8bnBqzM',1
1242139167242571776,b'#Massachusetts has ordered #StayHome order for all citizens with exceptions for #essentialservices This includes #FinancialServices BUT #financialplanning firms should still avoid unnecessary meetings &amp; practice #SocialDistancing Most meetings can be done viz @zoom_us etc.',1
1242132931331518468,b'Want to help put food on the tables of our fellow Filipinos in need?\n\nFollow our page for updates.\n\n#Fundraisers #PAGASA #Covid19 #SurvivalPacks #Quarantine #Lockdown #CoronaVirus #StayatHome #SocialDistancing #ArtforaCause #StickersforaCause https://t.co/9gYKSz36yd',2
1242133076861276160,"b'As we all adapt to the realities of #socialdistancing, some marine animals have been doing it their whole lives. Here are five animals that are great at social distancing: https://t.co/cYy4wsDnFF https://t.co/gGG5vAMPXc'",1
1242138596288671746,b'Thought this was as good a time as ever to join the Twitterverse! @DartmouthHitch doing their part in encouraging #SocialDistancing in those who still need to go to work \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f. #tweetiatrician #washyourhands\xc2\xa0 #StayHomeSaveLives https://t.co/aMzTxsvz4l',2
1242136224388833282,"b""@NC_Governor PLEASE PLEASE order a shelter-in-place! Too many people are still running around in public and not practicing social distancing. We have to #FlattenTheCurve a lot more, and people aren't doing it themselves enough. #ShutDownNC""",1
1242142779989471235,"b""We are observing strict #SocialDistancing at home to avoid getting sick &amp; it's already gotten old. This made me laugh out loud. If it makes you laugh too, I'll consider my work here done for today! #LaughterIsTheBestMedicine https://t.co/PxRsNxCpWV""",2
1242145407809073154,b'What are some other ways we can stay in touch and connected with our family and loved ones while practicing social distancing? \n#LockdownNow #COVID\xe3\x83\xbc19 #MondayMotivation #SocialDistancing https://t.co/xrqmQtBU3E',2
1242146262373339136,b'It\xe2\x80\x99s still possible to stay fit in these days of #Covid19SA #CoronaVirusSA #ShutDownSA #SocialDistancing These workouts can be done at home \xf0\x9f\x8f\x8b\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n#100Burpees #100JumpSquats #100JumpingJacks #100MountainClimbers #100PlankJacks #100SquatKicks #FetchYourBody2020 #90DaysWithoutSugar2020 https://t.co/nGlcoisV0r',1
1242149377726132224,b'A reminder to all our library users - while the physical libraries are closed if you have books on loan hang on to them &amp; return when we reopen. We don\xe2\x80\x99t charge fines &amp; your account won\xe2\x80\x99t suspended #staysafe #SocialDistancing https://t.co/DBX9OMDHIz',0
1242142017188245505,"b'Newton-Pratt Family: public health announcement... ""Corona Virus. It makes you poorly!"" \n*\n*\n#coronavirus #covid_19 #cov\xc4\xb1d19 #coronamemes #makesyoupoorly #stayhome #stayfuckinghome #isolation #socialdistancing\xe2\x80\xa6 https://t.co/BMUTTktB0B'",0
1242140315215167492,"b""Your #springbreak2020  plans probably aren't what you thought they would be, so let\xe2\x80\x99s try a #FallsPride Spring Break #socialdistancing #spiritweek  Join the fun and share your photos in the reply using #SDMFSocialDistancing #SpiritWeek #FallsPride https://t.co/sA18I8k6ZW""",2
